,final_vcpu,final_ram,final_volume
6321,14,63,890
6322,4,118,880
6323,51,70,870
6324,25,69,810
6325,18,51,320
6326,20,80,850
6327,16,18,580
6328,1,24,360
6329,34,116,670
6330,34,66,550
6331,24,90,530
6332,29,110,750
6333,3,24,550
6334,34,96,740
6335,6,63,620
6336,47,108,690
6337,26,36,820
6338,48,62,630
6339,28,62,710
6340,39,74,840
6341,57,65,830
6342,46,47,520
6343,15,48,490
6344,64,64,760
6345,31,43,900
6346,18,54,340
6347,4,113,850
6348,35,51,620
6349,27,38,420
6350,10,41,490
6351,20,73,860
6352,42,118,780
6353,46,108,720
6354,32,49,660
6355,17,77,530
6356,10,33,650
6357,53,63,760
6358,45,114,860
6359,37,80,510
6360,43,73,860
6361,48,57,540
6362,58,70,710
6363,27,50,900
6364,30,34,690
6365,15,54,430
6366,31,64,840
6367,4,36,900
6368,45,97,620
6369,59,73,880
6370,2,111,760
6371,32,102,770
6372,12,60,860
6373,4,39,900
6374,68,70,740
6375,23,83,670
6376,45,70,890
6377,7,35,460
6378,17,114,850
6379,4,53,850
6380,45,119,690
6381,9,18,240
6382,23,35,590
6383,14,32,470
6384,7,78,800
6385,7,22,260
6386,2,100,590
6387,40,119,890
6388,50,69,800
6389,14,76,850
6390,47,110,680
6391,32,116,700
6392,34,103,730
6393,20,66,880
6394,47,118,890
6395,36,119,780
6396,30,44,370
6397,40,101,670
6398,74,80,850
6399,36,98,540
6400,52,64,650
6401,38,106,570
6402,54,82,600
6403,55,71,890
6404,10,44,680
6405,50,72,860
6406,39,39,560
6407,21,117,780
6408,40,109,490
6409,16,17,570
6410,13,67,770
6411,19,50,560
6412,2,105,710
6413,4,22,900
6414,11,36,720
6415,44,108,500
6416,26,54,540
6417,19,27,350
6418,18,70,420
6419,32,115,730
6420,14,63,720
6421,35,110,850
6422,59,83,870
6423,36,108,680
6424,55,62,630
6425,9,19,360
6426,32,98,410
6427,36,47,470
6428,40,99,700
6429,47,109,770
6430,23,51,330
6431,63,70,710
6432,10,36,560
6433,32,37,500
6434,12,85,530
6435,60,61,610
6436,32,100,650
6437,37,73,820
6438,6,26,370
6439,66,72,890
6440,25,38,390
6441,31,96,840
6442,41,81,890
6443,14,88,500
6444,9,98,860
6445,61,78,860
6446,3,52,430
6447,9,10,120
6448,51,68,780
6449,10,67,720
6450,18,70,730
6451,46,85,540
6452,44,76,790
6453,48,92,540
6454,21,93,600
6455,24,60,630
6456,37,49,570
6457,38,76,800
6458,17,36,770
6459,13,24,330
6460,43,67,700
6461,17,73,560
6462,43,66,730
6463,41,66,780
6464,37,120,880
6465,35,114,750
6466,67,88,890
6467,26,28,660
6468,13,29,700
6469,56,76,790
6470,29,44,860
6471,2,21,650
6472,22,55,890
6473,40,61,610
6474,5,90,690
6475,40,106,610
6476,33,89,890
6477,46,74,750
6478,28,29,770
6479,48,72,780
6480,32,95,390
6481,42,103,900
6482,57,62,830
6483,26,95,900
6484,56,119,810
6485,47,63,700
6486,55,107,710
6487,52,113,780
6488,23,68,860
6489,35,112,540
6490,20,82,840
6491,5,34,370
6492,10,68,790
6493,47,82,880
6494,45,108,820
6495,39,43,830
6496,45,74,590
6497,32,84,840
6498,44,90,830
6499,9,19,770
6500,40,104,890
6501,40,103,700
6502,43,70,710
6503,15,99,740
6504,11,12,720
6505,33,106,490
6506,54,69,820
6507,55,117,840
6508,32,120,660
6509,41,101,590
6510,19,80,610
6511,49,117,630
6512,12,72,820
6513,60,75,830
6514,19,77,830
6515,39,105,570
6516,47,47,660
6517,32,103,510
6518,47,109,790
6519,11,102,780
6520,36,84,860
6521,24,28,800
6522,53,100,780
6523,34,102,560
6524,14,78,720
6525,55,103,730
6526,16,47,540
6527,8,23,560
6528,21,25,310
6529,52,83,810
6530,37,85,900
6531,17,24,820
6532,28,64,700
6533,46,71,740
6534,4,52,850
6535,2,104,580
6536,9,12,660
6537,45,83,870
6538,28,81,600
6539,23,25,470
6540,4,14,350
6541,47,50,880
6542,11,51,510
6543,67,74,790
6544,28,74,880
6545,13,75,550
6546,37,114,720
6547,4,29,760
6548,30,98,820
6549,40,41,680
6550,9,16,350
6551,8,28,570
6552,27,42,570
6553,56,69,800
6554,45,68,820
6555,24,40,760
6556,55,78,870
6557,25,62,730
6558,29,110,800
6559,45,111,610
6560,8,36,800
6561,31,65,620
6562,34,84,660
6563,50,80,610
6564,11,61,810
6565,24,39,420
6566,57,61,640
6567,5,79,620
6568,51,60,680
6569,57,113,890
6570,20,39,820
6571,29,50,400
6572,20,21,320
6573,28,58,460
6574,49,52,520
6575,14,18,210
6576,3,118,800
6577,37,99,630
6578,59,69,900
6579,48,78,890
6580,55,74,830
6581,16,18,640
6582,73,75,750
6583,24,70,630
6584,59,78,890
6585,10,11,170
6586,5,54,380
6587,26,39,580
6588,5,16,540
6589,51,77,460
6590,39,120,840
6591,31,93,580
6592,56,73,750
6593,21,45,610
6594,51,69,780
6595,3,56,460
6596,5,23,230
6597,21,56,450
6598,20,61,650
6599,39,67,830
6600,34,55,350
6601,51,61,770
6602,47,65,800
6603,18,61,760
6604,27,55,440
6605,16,59,730
6606,32,96,480
6607,22,59,470
6608,51,115,880
6609,36,110,660
6610,32,48,690
6611,18,98,600
6612,52,73,760
6613,43,114,750
6614,52,61,620
6615,32,78,700
6616,58,112,730
6617,20,42,640
6618,16,56,780
6619,60,75,780
6620,4,17,840
6621,9,83,860
6622,3,35,880
6623,22,95,750
6624,32,63,700
6625,19,25,280
6626,9,75,780
6627,11,12,210
6628,48,108,860
6629,33,61,670
6630,59,71,740
6631,24,113,760
6632,5,120,790
6633,32,107,740
6634,32,40,750
6635,28,63,760
6636,24,75,750
6637,52,94,890
6638,46,109,820
6639,18,84,620
6640,9,14,850
6641,16,35,450
6642,6,17,190
6643,18,71,850
6644,33,48,550
6645,38,72,510
6646,13,25,370
6647,33,84,710
6648,12,70,900
6649,15,42,820
6650,46,62,380
6651,49,75,900
6652,32,66,580
6653,10,26,580
6654,54,68,840
6655,21,49,860
6656,37,70,630
6657,39,69,760
6658,30,60,890
6659,49,79,860
6660,62,75,830
6661,32,81,670
6662,50,65,720
6663,66,74,880
6664,24,24,330
6665,65,66,720
6666,29,75,700
6667,12,71,850
6668,8,9,280
6669,20,64,550
6670,5,35,390
6671,45,62,700
6672,28,81,560
6673,40,77,780
6674,33,95,740
6675,34,38,350
6676,29,70,650
6677,56,72,860
6678,25,55,650
6679,34,36,490
6680,5,56,490
6681,53,109,640
6682,26,44,790
6683,33,99,740
6684,43,112,630
6685,40,110,720
6686,32,103,720
6687,6,8,290
6688,41,53,570
6689,46,70,720
6690,29,108,860
6691,7,118,670
6692,49,120,780
6693,27,70,830
6694,6,44,690
6695,54,71,800
6696,59,66,880
6697,33,35,560
6698,43,61,700
6699,24,86,540
6700,39,99,520
6701,26,38,520
6702,9,118,900
6703,32,59,620
6704,31,91,780
6705,20,73,720
6706,32,92,580
6707,18,46,490
6708,38,117,700
6709,82,88,890
6710,36,100,540
6711,51,84,480
6712,14,90,670
6713,7,85,570
6714,20,64,690
6715,29,69,550
6716,35,107,520
6717,58,112,800
6718,3,92,640
6719,46,107,590
6720,13,85,860
6721,12,12,460
6722,22,28,440
6723,16,62,900
6724,23,33,570
6725,21,54,390
6726,48,118,670
6727,1,50,450
6728,39,103,530
6729,46,114,610
6730,62,65,650
6731,78,87,870
6732,42,103,500
6733,55,81,890
6734,34,83,860
6735,14,26,450
6736,37,103,450
6737,23,65,530
6738,20,85,670
6739,9,44,750
6740,43,117,740
6741,42,117,760
6742,4,25,760
6743,39,119,590
6744,45,108,830
6745,38,73,890
6746,1,72,580
6747,49,59,620
6748,44,114,860
6749,33,59,740
6750,58,61,840
6751,31,100,500
6752,43,50,540
6753,35,72,800
6754,63,77,830
6755,14,16,530
6756,49,82,860
6757,10,51,560
6758,75,77,830
6759,50,63,700
6760,5,76,760
6761,48,72,900
6762,43,44,660
6763,23,96,870
6764,36,86,880
6765,55,118,840
6766,9,58,520
6767,16,49,530
6768,50,78,560
6769,54,76,840
6770,27,67,490
6771,59,66,720
6772,10,26,270
6773,28,81,860
6774,39,112,840
6775,54,63,860
6776,51,56,410
6777,39,79,750
6778,24,94,750
6779,30,68,770
6780,40,110,680
6781,69,70,880
6782,39,88,680
6783,38,118,710
6784,5,22,360
6785,7,59,800
6786,13,91,770
6787,9,58,610
6788,5,28,680
6789,25,109,850
6790,47,67,780
6791,27,108,790
6792,76,83,860
6793,15,26,730
6794,16,79,800
6795,26,27,720
6796,52,114,670
6797,50,64,760
6798,14,70,900
6799,6,14,550
6800,56,98,590
6801,14,71,880
6802,44,61,720
6803,45,74,800
6804,33,50,320
6805,31,115,650
6806,13,18,800
6807,11,28,430
6808,33,34,370
6809,21,31,510
6810,38,83,860
6811,34,114,640
6812,41,64,700
6813,8,66,680
6814,4,72,770
6815,5,27,340
6816,45,68,460
6817,54,119,600
6818,17,71,900
6819,51,62,460
6820,22,57,450
6821,46,117,790
6822,37,77,780
6823,41,102,720
6824,19,89,520
6825,25,57,400
6826,16,17,210
6827,32,60,860
6828,39,60,460
6829,18,52,670
6830,3,59,490
6831,37,76,600
6832,2,19,520
6833,11,24,490
6834,28,38,610
6835,11,60,520
6836,74,77,800
6837,25,31,470
6838,24,61,600
6839,4,80,800
6840,17,43,400
6841,51,62,780
6842,46,106,480
6843,28,52,390
6844,14,41,480
6845,37,64,660
6846,58,102,840
6847,20,76,850
6848,58,61,610
6849,78,84,850
6850,69,75,810
6851,5,5,680
6852,28,97,700
6853,31,40,400
6854,39,106,480
6855,36,58,580
6856,35,111,810
6857,20,44,570
6858,2,36,680
6859,13,47,470
6860,7,54,660
6861,9,120,870
6862,41,103,790
6863,48,69,700
6864,5,64,830
6865,11,41,370
6866,6,7,490
6867,21,53,340
6868,21,36,320
6869,23,42,880
6870,37,48,560
6871,42,75,820
6872,5,57,490
6873,9,51,440
6874,17,57,610
6875,45,62,810
6876,22,88,850
6877,43,51,580
6878,39,64,820
6879,2,112,830
6880,53,97,780
6881,52,81,850
6882,7,96,820
6883,53,74,900
6884,52,70,730
6885,50,77,790
6886,40,48,640
6887,33,63,830
6888,58,78,820
6889,59,64,850
6890,50,105,570
6891,69,73,820
6892,37,115,810
6893,1,56,360
6894,46,72,730
6895,14,71,870
6896,48,112,550
6897,23,40,480
6898,24,31,680
6899,20,29,890
6900,9,79,760
6901,29,74,500
6902,45,108,490
6903,35,100,590
6904,10,16,620
6905,7,110,800
6906,23,52,720
6907,46,67,730
6908,48,70,710
6909,27,47,390
6910,27,78,710
6911,31,112,830
6912,51,73,570
6913,33,81,810
6914,58,61,870
6915,48,88,890
6916,18,20,590
6917,49,119,630
6918,35,62,790
6919,9,101,700
6920,41,54,810
6921,59,70,830
6922,33,93,470
6923,29,29,360
6924,68,68,710
6925,46,69,670
6926,36,108,740
6927,24,31,460
6928,54,75,770
6929,20,48,350
6930,49,112,560
6931,8,11,300
6932,51,66,670
6933,39,107,830
6934,54,61,710
6935,23,48,660
6936,33,99,790
6937,34,70,790
6938,33,71,830
6939,20,75,810
6940,44,117,830
6941,48,88,560
6942,26,35,460
6943,20,78,790
6944,32,78,890
6945,2,101,570
6946,36,47,460
6947,49,118,710
6948,45,46,330
6949,61,79,790
6950,31,43,840
6951,7,45,440
6952,21,38,590
6953,4,51,710
6954,47,84,840
6955,64,73,850
6956,60,78,800
6957,17,110,620
6958,14,28,270
6959,44,75,900
6960,40,79,870
6961,31,48,810
6962,12,51,730
6963,45,73,810
6964,40,61,810
6965,55,78,810
6966,42,67,740
6967,51,65,410
6968,19,60,470
6969,3,16,360
6970,57,73,820
6971,11,35,800
6972,34,57,720
6973,19,72,480
6974,17,80,890
6975,59,81,850
6976,14,81,690
6977,21,89,610
6978,49,69,880
6979,6,9,210
6980,7,19,250
6981,21,34,360
6982,33,109,880
6983,43,109,760
6984,44,78,860
6985,49,73,810
6986,37,108,840
6987,6,24,350
6988,58,62,820
6989,18,66,670
6990,34,73,490
6991,62,68,710
6992,79,88,900
6993,65,65,860
6994,20,61,780
6995,54,68,690
6996,33,111,520
6997,22,32,410
6998,42,44,900
6999,27,77,610
7000,55,63,790
7001,33,98,580
7002,18,50,360
7003,9,107,840
7004,14,24,700
7005,50,51,820
7006,33,94,680
7007,18,30,510
7008,13,21,530
7009,26,65,520
7010,38,68,700
7011,51,52,760
7012,9,46,900
7013,33,34,610
7014,61,73,850
7015,57,69,870
7016,68,75,750
7017,13,80,820
7018,3,60,790
7019,18,63,720
7020,25,79,530
7021,9,91,810
7022,5,54,560
7023,54,115,830
7024,47,62,610
7025,56,75,780
7026,18,67,730
7027,18,91,670
7028,5,116,900
7029,48,109,700
7030,45,64,660
7031,5,23,280
7032,10,31,310
7033,31,37,810
7034,42,63,870
7035,2,33,640
7036,33,83,490
7037,25,58,850
7038,39,118,630
7039,48,110,650
7040,17,32,390
7041,21,85,890
7042,7,90,880
7043,63,74,760
7044,11,61,860
7045,20,89,580
7046,53,85,890
7047,14,29,440
7048,40,109,660
7049,33,113,760
7050,47,67,860
7051,52,61,820
7052,33,75,470
7053,79,80,900
7054,24,100,560
7055,41,79,510
7056,54,68,630
7057,11,18,190
7058,50,110,790
7059,61,83,870
7060,15,16,460
7061,66,69,690
7062,47,77,740
7063,51,74,860
7064,18,74,870
7065,71,77,830
7066,47,94,670
7067,3,30,410
7068,59,111,880
7069,36,112,670
7070,16,46,570
7071,20,52,520
7072,46,64,640
7073,33,67,900
7074,22,79,460
7075,29,52,810
7076,20,71,490
7077,1,24,410
7078,9,65,630
7079,9,31,330
7080,12,104,600
7081,27,31,720
7082,34,94,770
7083,5,22,460
7084,33,95,400
7085,48,99,870
7086,56,75,800
7087,44,75,790
7088,13,65,730
7089,25,26,530
7090,22,43,680
7091,35,117,620
7092,47,114,710
7093,19,54,600
7094,11,28,300
7095,6,29,770
7096,33,41,620
7097,43,67,600
7098,45,85,900
7099,40,86,810
7100,23,65,610
7101,20,77,870
7102,39,62,670
7103,12,91,610
7104,43,74,800
7105,39,61,750
7106,40,118,870
7107,33,113,610
7108,41,70,780
7109,2,16,620
7110,42,56,530
7111,33,81,500
7112,3,59,370
7113,48,88,800
7114,32,93,840
7115,46,76,450
7116,34,101,760
7117,36,113,830
7118,34,97,850
7119,33,65,870
7120,42,71,900
7121,32,94,400
7122,6,117,790
7123,42,114,650
7124,43,79,900
7125,43,85,880
7126,51,65,700
7127,31,103,850
7128,19,49,600
7129,39,81,540
7130,55,116,900
7131,42,111,780
7132,33,68,610
7133,51,64,810
7134,45,70,760
7135,53,94,600
7136,30,78,580
7137,32,38,450
7138,24,48,580
7139,21,89,800
7140,30,63,600
7141,30,91,880
7142,37,64,840
7143,31,63,660
7144,14,64,830
7145,15,82,830
7146,7,120,740
7147,17,44,700
7148,4,28,590
7149,2,35,710
7150,36,100,510
7151,46,78,860
7152,23,24,350
7153,15,93,890
7154,53,114,610
7155,57,73,740
7156,28,39,470
7157,12,70,750
7158,31,72,840
7159,56,63,690
7160,17,70,710
7161,13,55,490
7162,34,114,730
7163,57,69,690
7164,50,61,760
7165,21,54,650
7166,11,99,710
7167,42,80,820
7168,7,23,300
7169,3,72,620
7170,24,55,460
7171,7,85,510
7172,18,65,730
7173,11,107,660
7174,48,120,800
7175,50,114,840
7176,1,13,370
7177,39,101,840
7178,13,83,820
7179,33,46,900
7180,6,14,670
7181,42,77,820
7182,19,76,580
7183,26,110,750
7184,46,64,770
7185,15,17,300
7186,21,49,840
7187,31,85,750
7188,56,74,770
7189,22,74,640
7190,54,84,740
7191,19,104,860
7192,40,88,800
7193,19,45,690
7194,2,24,340
7195,36,117,660
7196,44,115,840
7197,8,17,370
7198,55,82,890
7199,20,101,630
7200,4,95,700
7201,45,89,650
7202,34,109,770
7203,58,70,750
7204,2,2,190
7205,23,60,640
7206,37,102,630
7207,6,11,510
7208,48,76,880
7209,48,67,700
7210,31,57,650
7211,47,59,640
7212,68,79,790
7213,36,57,530
7214,13,18,860
7215,48,53,810
7216,5,120,620
7217,31,92,400
7218,46,47,890
7219,1,59,450
7220,38,59,550
7221,37,116,880
7222,49,113,640
7223,54,90,900
7224,10,73,630
7225,27,42,320
7226,31,101,620
7227,8,11,320
7228,47,72,420
7229,8,16,840
7230,49,62,880
7231,25,42,450
7232,46,113,660
7233,26,58,390
7234,10,104,640
7235,50,68,870
7236,22,39,870
7237,10,30,550
7238,7,81,630
7239,57,110,730
7240,41,113,690
7241,13,19,380
7242,9,30,700
7243,14,49,590
7244,58,71,720
7245,39,44,830
7246,44,113,820
7247,20,42,620
7248,10,71,820
7249,25,89,830
7250,28,28,710
7251,12,98,670
7252,3,110,550
7253,44,85,870
7254,55,117,820
7255,37,44,650
7256,8,28,510
7257,28,32,900
7258,42,78,890
7259,6,107,850
7260,56,113,720
7261,38,98,740
7262,55,86,860
7263,45,69,800
7264,12,37,360
7265,18,79,880
7266,41,116,700
7267,6,114,730
7268,44,62,770
7269,54,74,780
7270,49,67,590
7271,12,14,190
7272,2,5,50
7273,67,69,830
7274,35,82,700
7275,50,54,690
7276,33,111,800
7277,46,120,690
7278,33,60,470
7279,7,29,480
7280,46,83,560
7281,37,106,490
7282,18,46,450
7283,5,21,290
7284,1,43,430
7285,38,105,790
7286,8,75,520
7287,43,107,500
7288,11,12,370
7289,12,55,660
7290,19,81,590
7291,53,69,800
7292,9,10,610
7293,19,98,820
7294,47,56,790
7295,4,88,690
7296,9,114,720
7297,29,107,800
7298,39,64,670
7299,41,66,750
7300,35,91,700
7301,2,40,310
7302,46,84,870
7303,5,48,320
7304,5,61,530
7305,19,29,460
7306,50,66,750
7307,50,98,650
7308,37,107,750
7309,4,86,770
7310,5,16,550
7311,48,72,810
7312,5,18,420
7313,23,107,860
7314,13,19,880
7315,31,106,480
7316,42,89,550
7317,37,64,890
7318,10,53,680
7319,54,72,620
7320,4,32,890
7321,53,119,720
7322,22,35,380
7323,7,11,750
7324,14,20,710
7325,52,109,830
7326,20,83,900
7327,68,70,860
7328,40,106,760
7329,27,48,400
7330,37,54,640
7331,38,98,780
7332,43,68,780
7333,31,105,600
7334,42,77,820
7335,51,73,500
7336,27,49,380
7337,42,103,710
7338,5,22,760
7339,15,19,870
7340,42,75,810
7341,44,76,830
7342,21,35,390
7343,2,74,670
7344,41,99,900
7345,38,86,820
7346,43,68,890
7347,9,9,790
7348,38,115,800
7349,19,77,780
7350,31,64,650
7351,29,61,600
7352,45,53,370
7353,5,16,200
7354,12,61,820
7355,41,101,810
7356,66,67,830
7357,32,55,550
7358,35,106,590
7359,53,88,610
7360,44,74,500
7361,36,106,780
7362,31,64,470
7363,42,69,820
7364,13,110,760
7365,43,72,900
7366,27,49,500
7367,3,49,360
7368,39,96,660
7369,7,42,570
7370,25,56,480
7371,31,96,520
7372,54,63,640
7373,54,70,710
7374,34,68,880
7375,31,70,880
7376,1,76,470
7377,5,108,550
7378,52,90,740
7379,39,99,690
7380,18,61,660
7381,23,73,810
7382,49,57,430
7383,51,57,430
7384,19,77,530
7385,56,66,830
7386,26,45,640
7387,7,34,530
7388,8,70,560
7389,12,73,890
7390,54,84,850
7391,17,65,780
7392,2,74,790
7393,40,64,830
7394,41,105,840
7395,7,8,640
7396,54,72,770
7397,29,59,830
7398,17,93,810
7399,11,44,740
7400,48,68,840
7401,19,28,310
7402,48,67,860
7403,50,103,680
7404,17,71,890
7405,37,109,800
7406,21,115,680
7407,10,27,640
7408,24,67,670
7409,43,77,770
7410,52,78,880
7411,46,73,500
7412,56,65,710
7413,39,78,850
7414,62,73,810
7415,56,81,840
7416,15,38,790
7417,41,61,730
7418,5,82,780
7419,9,87,760
7420,39,76,770
7421,33,67,590
7422,51,64,690
7423,4,17,700
7424,52,114,780
7425,52,66,830
7426,1,67,360
7427,49,96,600
7428,45,118,610
7429,3,73,410
7430,15,69,810
7431,7,71,870
7432,33,63,800
7433,41,63,690
7434,14,78,550
7435,9,102,610
7436,33,96,450
7437,3,47,340
7438,27,27,790
7439,34,54,770
7440,53,107,670
7441,28,81,510
7442,53,78,710
7443,54,61,710
7444,18,63,640
7445,27,48,860
7446,28,71,640
7447,47,69,870
7448,84,88,890
7449,13,76,760
7450,27,59,860
7451,8,18,670
7452,32,37,320
7453,43,120,860
7454,19,53,560
7455,47,64,880
7456,40,113,800
7457,15,71,750
7458,41,73,770
7459,43,82,880
7460,13,63,690
7461,48,114,630
7462,33,97,900
7463,41,108,520
7464,11,60,460
7465,5,28,700
7466,59,79,840
7467,7,28,700
7468,34,78,880
7469,5,99,580
7470,42,61,610
7471,16,94,630
7472,33,97,560
7473,27,39,880
7474,32,100,750
7475,35,82,900
7476,44,45,900
7477,37,84,510
7478,64,85,870
7479,37,108,670
7480,10,91,590
7481,48,68,900
7482,29,48,310
7483,39,110,720
7484,62,67,680
7485,51,112,610
7486,22,32,870
7487,69,73,740
7488,42,67,880
7489,7,96,870
7490,31,106,740
7491,19,50,340
7492,49,78,840
7493,19,56,650
7494,22,38,390
7495,51,92,540
7496,44,109,540
7497,13,47,320
7498,2,104,640
7499,60,73,880
7500,51,89,600
7501,50,64,700
7502,10,27,620
7503,47,68,840
7504,32,39,690
7505,43,73,750
7506,35,37,390
7507,42,116,680
7508,57,74,750
7509,58,71,870
7510,13,112,890
7511,46,106,820
7512,2,27,620
7513,11,61,730
7514,15,118,830
7515,2,38,440
7516,8,10,310
7517,44,71,720
7518,32,109,660
7519,4,34,770
7520,36,45,360
7521,15,25,290
7522,15,19,310
7523,26,84,780
7524,36,99,880
7525,55,76,810
7526,39,76,790
7527,5,85,580
7528,35,85,870
7529,35,38,440
7530,49,61,690
7531,32,95,740
7532,38,118,700
7533,16,61,740
7534,23,100,560
7535,40,66,720
7536,21,43,730
7537,36,55,720
7538,38,116,860
7539,59,119,810
7540,43,70,820
7541,15,72,510
7542,53,68,730
7543,35,83,730
7544,25,26,870
7545,47,63,800
7546,36,49,680
7547,6,52,480
7548,42,67,720
7549,13,94,780
7550,44,74,860
7551,5,49,310
7552,45,61,490
7553,57,102,680
7554,42,48,390
7555,33,109,800
7556,10,77,810
7557,13,36,420
7558,37,77,800
7559,37,106,790
7560,8,21,520
7561,13,17,170
7562,41,87,890
7563,17,29,700
7564,38,120,670
7565,2,17,180
7566,63,71,770
7567,50,57,860
7568,14,67,760
7569,60,63,880
7570,60,65,770
7571,44,106,550
7572,17,111,770
7573,52,119,670
7574,41,114,900
7575,21,52,580
7576,21,41,440
7577,14,73,820
7578,57,119,850
7579,11,14,350
7580,10,31,360
7581,52,53,430
7582,9,106,640
7583,35,110,500
7584,72,76,860
7585,24,51,460
7586,16,67,670
7587,31,95,630
7588,45,63,720
7589,6,49,500
7590,38,100,520
7591,40,61,670
7592,20,72,730
7593,36,93,550
7594,11,109,710
7595,46,106,580
7596,15,53,590
7597,17,78,860
7598,28,99,680
7599,20,47,710
7600,7,116,780
7601,43,65,780
7602,37,81,840
7603,54,70,760
7604,65,67,830
7605,42,112,690
7606,8,93,550
7607,38,104,550
7608,60,65,680
7609,44,63,850
7610,45,81,820
7611,59,82,900
7612,41,74,820
7613,60,85,870
7614,16,35,310
7615,43,77,780
7616,43,75,830
7617,12,50,620
7618,79,80,860
7619,4,39,750
7620,64,64,680
7621,56,69,830
7622,31,65,450
7623,3,7,90
7624,29,58,700
7625,4,42,500
7626,55,55,720
7627,54,73,810
7628,60,69,720
7629,44,64,850
7630,9,74,860
7631,31,104,440
7632,41,117,810
7633,28,85,790
7634,11,85,890
7635,48,67,880
7636,33,72,850
7637,80,82,890
7638,54,83,840
7639,29,30,890
7640,41,96,870
7641,22,45,700
7642,6,10,420
7643,10,18,600
7644,34,45,620
7645,12,74,740
7646,10,31,670
7647,45,65,700
7648,5,66,840
7649,39,114,680
7650,35,110,590
7651,8,21,250
7652,5,50,760
7653,72,82,850
7654,50,54,510
7655,32,60,600
7656,51,61,870
7657,42,61,750
7658,15,66,770
7659,2,67,780
7660,11,64,900
7661,19,27,360
7662,7,80,880
7663,28,55,900
7664,31,108,730
7665,6,50,800
7666,42,68,860
7667,34,100,420
7668,43,55,800
7669,5,18,520
7670,15,19,250
7671,32,113,850
7672,34,91,600
7673,4,100,700
7674,37,65,820
7675,61,73,820
7676,47,66,660
7677,47,72,880
7678,36,107,880
7679,44,111,610
7680,44,105,490
7681,25,72,650
7682,19,29,320
7683,14,66,880
7684,33,119,890
7685,17,18,840
7686,46,99,740
7687,37,115,700
7688,18,17,270
7689,51,65,750
7690,20,63,730
7691,40,52,480
7692,37,99,730
7693,50,76,800
7694,17,81,520
7695,28,47,730
7696,39,99,780
7697,33,100,410
7698,1,44,330
7699,68,83,900
7700,50,52,820
7701,4,119,650
7702,32,104,440
7703,55,84,850
7704,23,28,420
7705,34,106,750
7706,53,117,730
7707,26,89,640
7708,48,117,860
7709,28,49,600
7710,58,72,760
7711,28,95,680
7712,45,89,900
7713,44,111,700
7714,43,61,690
7715,36,86,860
7716,43,71,770
7717,71,81,860
7718,16,49,590
7719,28,46,630
7720,6,16,890
7721,43,108,610
7722,34,95,590
7723,28,58,770
7724,26,48,770
7725,36,101,870
7726,42,62,830
7727,65,72,890
7728,69,79,890
7729,23,66,860
7730,49,114,830
7731,77,81,840
7732,37,72,630
7733,49,74,790
7734,7,84,600
7735,25,67,830
7736,56,89,900
7737,57,77,840
7738,36,99,580
7739,39,66,840
7740,43,50,710
7741,39,99,740
7742,17,31,680
7743,36,110,710
7744,35,62,770
7745,68,68,810
7746,15,31,340
7747,35,77,830
7748,41,69,780
7749,6,39,670
7750,43,58,640
7751,33,97,510
7752,57,64,740
7753,27,66,770
7754,32,102,660
7755,5,54,450
7756,36,48,850
7757,25,41,480
7758,22,31,390
7759,28,70,600
7760,45,62,860
7761,32,107,600
7762,34,110,760
7763,66,76,850
7764,57,61,810
7765,35,102,450
7766,14,57,760
7767,45,120,840
7768,13,75,780
7769,10,40,600
7770,2,35,630
7771,8,39,410
7772,28,35,560
7773,53,63,760
7774,78,80,850
7775,28,64,760
7776,22,92,840
7777,36,107,700
7778,52,64,810
7779,41,108,630
7780,49,61,880
7781,5,92,720
7782,22,101,720
7783,44,91,540
7784,45,63,840
7785,45,61,830
7786,61,71,790
7787,42,79,880
7788,10,102,580
7789,35,69,840
7790,27,95,710
7791,21,100,770
7792,27,81,600
7793,6,7,210
7794,48,71,470
7795,46,67,770
7796,52,64,790
7797,24,82,680
7798,32,99,760
7799,6,51,870
7800,7,97,670
7801,36,58,750
7802,36,118,790
7803,7,32,820
7804,64,77,830
7805,39,60,740
7806,49,64,880
7807,9,51,330
7808,51,68,740
7809,52,85,880
7810,11,66,620
7811,59,67,860
7812,2,87,800
7813,42,56,740
7814,16,71,900
7815,5,83,600
7816,51,120,680
7817,20,49,500
7818,6,26,890
7819,51,74,800
7820,23,41,760
7821,67,74,760
7822,31,58,720
7823,53,78,860
7824,41,109,700
7825,40,117,880
7826,8,16,800
7827,19,21,350
7828,8,57,800
7829,36,110,740
7830,59,66,690
7831,57,87,850
7832,5,47,480
7833,17,24,860
7834,18,34,480
7835,32,114,710
7836,15,46,410
7837,35,98,680
7838,8,32,540
7839,42,84,890
7840,6,68,580
7841,23,72,600
7842,45,109,570
7843,57,84,840
7844,7,99,740
7845,8,25,510
7846,11,113,830
7847,33,106,550
7848,27,57,730
7849,32,74,780
7850,6,92,840
7851,20,21,260
7852,50,62,830
7853,32,112,540
7854,34,114,540
7855,17,47,360
7856,49,77,850
7857,8,11,760
7858,42,77,870
7859,30,51,880
7860,53,83,830
7861,29,100,620
7862,53,73,860
7863,5,71,530
7864,48,70,700
7865,5,91,480
7866,5,49,460
7867,26,47,470
7868,2,56,710
7869,11,19,230
7870,34,108,830
7871,17,25,430
7872,37,77,850
7873,22,38,400
